5.000000
64 64 64
155.039997 155.039997 155.039997
-4.960003 -4.960003 -4.960003
10.029496 501.210749 171.203733
198099 19 23 48
0.867633 -0.111087 -0.484637 1.567355
210388 20 23 51
0.321628 -0.944972 0.059861 2.124564
189972 20 24 46
0.840722 -0.509717 0.182688 2.644588
198164 20 24 48
0.537429 -0.706711 -0.460141 2.190860
193941 21 22 47
-0.135694 0.913689 0.383093 4.651244
198037 21 22 48
0.245203 0.761133 -0.600459 4.322758
189909 21 23 46
-0.166731 0.130559 0.977320 3.991221
194005 21 23 47
-0.414442 -0.641976 0.645062 5.543716
181781 21 24 44
0.438651 0.881088 -0.176831 3.771595
198165 21 24 48
0.247627 -0.907914 -0.338192 3.292449
181845 21 25 44
0.827310 -0.088439 -0.554740 4.864220
116885 21 34 28
0.925983 -0.307388 -0.219243 1.672854
100949 21 41 24
0.785419 0.103016 -0.610332 4.462104
202006 22 20 49
0.166251 0.985868 -0.020624 1.751802
206166 22 21 50
-0.880798 0.259745 -0.395889 2.047563
202198 22 23 49
-0.198634 -0.176721 -0.964009 3.815371
210390 22 23 51
-0.298075 -0.771893 -0.561545 1.711073
198166 22 24 48
-0.323557 -0.945751 -0.029419 3.237698
177750 22 25 43
-0.096434 0.846424 0.523705 6.557291
181910 22 26 44
0.823118 -0.216106 -0.525143 6.241619
190102 22 26 46
0.638806 -0.368090 -0.675600 4.456494
190166 22 27 46
0.611732 -0.437685 -0.658950 3.043023
116822 22 33 28
0.896302 0.173433 -0.408122 6.305093
117142 22 38 28
0.838607 0.544209 0.023974 3.667867
96726 22 39 23
0.889212 0.410229 0.202517 5.353331
96854 22 41 23
0.993919 0.072121 0.083202 9.383775
96918 22 42 23
0.884696 -0.405847 0.229349 8.403954
198103 23 23 48
-0.929854 -0.064808 0.362176 2.954938
177751 23 25 43
-0.425214 0.802180 0.419166 5.472686
177815 23 26 43
-0.426049 0.154853 0.891349 6.870289
186007 23 26 45
0.848265 -0.459950 -0.262474 8.015285
190103 23 26 46
0.254642 -0.376180 -0.890868 5.977492
177879 23 27 43
-0.021703 -0.225310 0.974045 6.609783
190167 23 27 46
0.244455 -0.428766 -0.869714 4.396523
177943 23 28 43
0.257249 -0.371462 0.892098 5.808872
186135 23 28 45
0.373187 -0.454437 -0.808838 6.099012
186199 23 29 45
0.371813 -0.734456 -0.567741 4.096334
104407 23 31 25
0.437028 0.742358 0.507850 7.965049
108503 23 31 26
0.676939 0.724768 0.128317 9.878652
112599 23 31 27
0.722044 0.613503 -0.319792 9.204757
100375 23 32 24
0.709641 -0.141710 0.690165 6.332305
108567 23 32 26
0.941152 0.051497 0.334037 11.977889
112663 23 32 27
0.885989 0.434100 -0.163033 12.339759
112727 23 33 27
0.920267 0.378886 0.097739 14.869438
116823 23 33 28
0.664294 0.211489 -0.716928 12.447887
108695 23 34 26
0.672670 -0.329094 0.662731 11.863645
112791 23 34 27
0.880078 -0.474609 -0.014450 14.630949
116887 23 34 28
0.636068 -0.387238 -0.667432 11.692818
88471 23 38 21
0.577249 0.816403 0.016411 4.277103
100823 23 39 24
0.793009 0.534910 -0.291560 10.940462
104919 23 39 25
0.834872 0.310483 -0.454522 8.775677
88599 23 40 21
0.757049 -0.060589 0.650543 8.516649
92695 23 40 22
0.785014 0.415782 0.459215 11.081746
100887 23 40 24
0.787772 -0.246080 -0.564677 11.626625
104983 23 40 25
0.816806 -0.249624 -0.520111 8.838446
109079 23 40 26
0.950440 0.123245 0.285439 8.599177
117271 23 40 28
0.344845 -0.055409 -0.937023 7.313009
96855 23 41 23
0.906504 -0.096893 -0.410929 12.794412
113239 23 41 27
