(6.75352, 6.88597, 10.4968, 15.3769, 16.5461, 14.2112, 6.69357, 5.80951, 3.94299, 6.07705, 7.20635, 11.1253, 10.5464, 9.64396, 8.5546, 8.35545, 5.41729, 5.96709, 8.00915, 9.07525, 8.57139, 14.7341, 5.77403, 6.02869, 4.24318, 4.86028, 2.10581, 0.171088, 3.39227, 9.55905, 14.1605, 20.5369, 29.1683)
(3.3796, 6.47615, 10.2284, 17.9125, 20.2627, 18.9675, 7.40295, 4.11263, 2.79732, 2.76779, 5.69243, 6.86544, 7.17958, 8.88012, 8.09999, 9.4813, 7.60147, 9.29764, 10.3679, 8.69319, 11.1056, 12.4278, 3.71414, 5.25188, 4.63369, 3.73573, 2.01842, 0.372613, 3.70377, 8.21603, 10.9245, 22.9445, 34.4847)
(9.65933, 8.70943, 10.53, 12.6323, 19.7034, 11.859, 7.89459, 3.91337, 5.7562, 4.43573, 4.9066, 13.2834, 8.15069, 6.75173, 9.63061, 10.0827, 12.4232, 8.93879, 8.25809, 6.01267, 7.24473, 9.22342, 6.00573, 7.62911, 5.09397, 4.93333, 1.39111, 0.312594, 2.63966, 7.37341, 12.9457, 21.204, 30.4713)
(5.29858, 6.60805, 8.50021, 16.2878, 15.59, 20.1209, 7.32023, 4.9174, 3.35362, 4.72951, 7.27366, 8.59631, 8.49769, 7.5231, 7.32275, 8.22799, 10.5569, 9.77962, 9.01696, 7.58493, 10.0078, 12.8859, 2.68704, 5.02287, 5.2174, 4.56865, 2.50207, 0.930111, 5.1061, 9.58754, 15.0067, 21.3342, 28.0373)
(4.96126, 9.13443, 6.00357, 8.34151, 15.9991, 12.5611, 10.5993, 5.1427, 3.76605, 12.9698, 10.5211, 23.6784, 12.8164, 7.12956, 4.57796, 9.02111, 3.33223, 9.8178, 4.57346, 5.90439, 9.04371, 10.105, 10.0787, 5.96994, 15.0974, 8.46359, 2.21139, 0.686552, 2.60803, 5.22182, 13.2056, 11.1467, 25.3103)
(7.682, 8.6868, 9.29631, 12.6087, 12.9012, 15.849, 7.66299, 5.53516, 6.06306, 6.51933, 7.19534, 11.779, 10.6328, 8.6117, 10.5668, 8.16836, 6.81115, 8.47875, 8.17428, 7.1907, 9.53544, 10.051, 9.11998, 8.05198, 7.22639, 4.50604, 2.49058, 0.777764, 3.3172, 6.01868, 12.1583, 18.6267, 27.7063)
(9.68452, 6.92407, 10.2196, 14.0555, 19.2142, 13.4198, 8.68364, 4.87078, 4.1908, 4.32488, 4.41215, 9.43925, 9.0515, 5.83237, 9.00805, 13.0762, 10.2629, 9.12459, 8.11869, 8.0899, 8.51659, 9.47996, 7.24981, 7.09269, 6.44234, 4.81668, 2.17292, 0.307427, 2.44956, 7.2737, 11.7286, 19.3961, 31.0702)
(5.43761, 3.7807, 9.46913, 19.5483, 23.8736, 14.845, 5.80422, 3.99217, 3.45367, 5.09416, 4.70138, 9.74723, 9.63281, 8.84169, 7.38221, 8.06704, 8.19209, 9.28628, 11.6921, 8.41699, 10.5326, 8.20897, 3.75418, 3.49059, 4.47107, 2.21622, 0.497987, 0.137272, 2.374, 3.66949, 9.94673, 25.6995, 43.743)
(2.33442, 4.38855, 11.1591, 25.339, 22.8454, 19.2669, 4.41462, 2.80338, 1.83564, 2.71694, 2.89598, 9.09334, 9.74593, 11.93, 7.93655, 8.08269, 12.3231, 12.1859, 7.56014, 7.0656, 7.76071, 6.31602, 2.01037, 1.662, 2.89419, 2.35612, 1.44218, 0.598751, 4.1623, 11.9407, 16.1268, 22.3412, 34.4654)
(7.0186, 5.81416, 10.4531, 14.8926, 11.5863, 15.0413, 11.1718, 5.24992, 4.25829, 6.83247, 7.68149, 11.8924, 9.32196, 7.04276, 8.05411, 8.89336, 9.28829, 9.14511, 8.21748, 7.43531, 9.00783, 11.7014, 4.58502, 6.51172, 6.62636, 6.5428, 3.59026, 0.981344, 2.90452, 6.59685, 12.6052, 20.4583, 28.5977)
(5.89051, 6.36273, 8.7381, 11.9673, 16.2383, 20.2454, 7.7146, 4.51311, 4.27461, 6.127, 7.92833, 12.9693, 10.1139, 7.52166, 7.25283, 7.78942, 10.3064, 8.45114, 8.38686, 7.70138, 8.8745, 10.6326, 2.95327, 3.77817, 4.24273, 4.50324, 2.38886, 1.1114, 4.3937, 9.416, 14.7973, 21.8637, 30.5516)
(6.91181, 6.59565, 8.36338, 12.5542, 17.3832, 13.7678, 6.37631, 3.77883, 4.22923, 11.9971, 8.04247, 14.2642, 10.8566, 7.91826, 6.30037, 9.81748, 3.63973, 7.13711, 6.81257, 7.88249, 10.9491, 14.4221, 6.98652, 5.01888, 6.60004, 6.25987, 1.66098, 0.328077, 2.1675, 7.92488, 16.4159, 19.2904, 27.347)
(7.46722, 8.14409, 9.49086, 11.2147, 13.1869, 16.7517, 8.0863, 6.23496, 7.50685, 5.69824, 6.21816, 11.8659, 9.27621, 8.36991, 10.8405, 8.96033, 7.98104, 8.34456, 8.65335, 6.99487, 8.19867, 10.5146, 11.5705, 9.42535, 6.70685, 4.86249, 2.76008, 0.813143, 3.18166, 6.97304, 11.6469, 19.002, 23.058)
(7.09942, 6.12572, 9.91038, 13.5395, 12.5705, 18.6751, 7.66923, 3.4171, 3.97597, 8.07444, 8.94265, 12.1923, 8.82606, 6.86296, 7.50158, 8.2699, 10.8045, 9.38678, 8.15475, 7.40895, 9.58835, 11.0039, 3.06113, 4.18811, 4.60573, 3.84346, 2.59622, 1.06662, 3.86098, 7.47449, 14.4682, 23.6493, 31.1858)
(3.38521, 5.99476, 10.1367, 18.3183, 19.9434, 17.6408, 6.2796, 3.43475, 2.67687, 5.55338, 6.63623, 8.77223, 12.0735, 10.2261, 9.51988, 8.60606, 7.98928, 9.14899, 9.55578, 7.82522, 7.7187, 8.56428, 3.00211, 4.50288, 4.42008, 3.75936, 2.13, 0.517487, 3.75461, 11.0131, 18.2902, 18.7915, 29.8186)
(5.26531, 4.69302, 8.81048, 18.786, 17.584, 19.1356, 6.09062, 3.96675, 4.41478, 4.67523, 6.57825, 11.6858, 8.35434, 9.22028, 8.72708, 7.84749, 8.75455, 8.20707, 7.09422, 10.4796, 10.4008, 9.22877, 4.83923, 4.93234, 3.6192, 2.66927, 1.51466, 0.521805, 4.46853, 7.28662, 14.201, 21.5337, 34.4136)
(7.38336, 5.09058, 7.26968, 14.566, 17.7774, 17.1189, 5.90205, 5.00285, 4.06925, 8.00751, 7.81236, 12, 12.5056, 11.1792, 8.96479, 8.6218, 6.93764, 9.48487, 6.76137, 6.98818, 6.82074, 9.73586, 6.84185, 4.56717, 4.80302, 5.07872, 2.29069, 0.67614, 3.17092, 9.09204, 16.7571, 17.4428, 29.2795)
(3.92353, 4.79675, 9.49514, 10.4742, 18.9642, 20.9341, 10.7715, 5.33362, 4.21049, 4.9559, 6.14057, 7.88475, 8.85063, 9.44326, 12.8646, 8.08106, 7.40277, 7.98134, 8.71651, 8.50433, 8.44624, 11.8245, 6.55605, 9.23386, 6.79939, 6.90507, 3.10802, 0.152946, 5.47307, 8.19736, 11.7883, 21.1563, 20.6296)
(5.98925, 4.91454, 9.53388, 13.5099, 13.47, 16.8806, 12.4795, 4.8019, 4.65123, 6.70428, 7.06484, 11.6908, 9.64364, 7.79944, 8.05461, 8.36662, 9.80424, 9.48796, 8.84788, 7.38194, 7.97237, 10.9506, 5.16849, 6.89603, 6.50294, 7.12267, 3.65937, 1.21097, 3.37256, 7.58343, 13.1812, 20.7868, 24.5155)
(7.05146, 5.24529, 8.26292, 10.6952, 11.8882, 16.5921, 12.9645, 6.42113, 5.0745, 7.05399, 8.7507, 11.6662, 8.94417, 8.04638, 8.12927, 9.21289, 7.3038, 8.14495, 9.83835, 8.55464, 8.63631, 11.523, 9.61357, 10.2487, 8.27708, 6.80036, 4.30783, 0.790468, 3.96909, 8.50547, 11.4346, 16.1574, 19.8955)
(3.55563, 3.89489, 7.79423, 13.4112, 21.269, 26.6673, 8.07963, 3.51556, 4.05556, 4.16285, 3.5941, 9.76678, 8.55194, 6.72488, 6.18267, 8.1512, 10.3961, 9.27043, 9.79194, 9.9721, 8.95351, 12.2385, 5.24051, 3.41537, 3.71964, 3.03197, 3.06991, 0.735105, 4.21456, 10.1007, 15.9711, 21.2983, 29.2028)
(4.10283, 4.06627, 8.59164, 13.0037, 18.81, 24.7569, 10.7548, 4.84614, 3.87248, 3.24205, 3.95319, 10.8124, 9.65304, 6.80323, 6.74306, 9.91707, 11.753, 8.20841, 10.3044, 8.5209, 8.34103, 8.94339, 4.77715, 8.56042, 5.84928, 4.29268, 1.8957, 0.510466, 3.56885, 8.75345, 11.6301, 21.3946, 28.7673)
(6.31153, 8.71886, 17.6493, 10.0955, 22.9289, 14.7909, 7.87418, 3.88616, 2.42066, 2.02466, 3.29934, 8.48306, 10.3205, 8.86581, 10.7365, 12.9487, 8.88506, 9.15039, 6.85466, 7.65656, 7.52137, 8.57729, 5.25389, 7.65435, 6.8398, 3.29027, 2.54769, 0.239595, 2.02973, 7.4969, 17.7144, 20.2561, 26.6773)
(4.27056, 4.30806, 8.28143, 15.1896, 21.3934, 22.7787, 7.32374, 5.72776, 3.98236, 2.35205, 4.39232, 9.51818, 8.73698, 10.0683, 8.31806, 8.46351, 9.06831, 10.3403, 8.19202, 9.24437, 8.90064, 9.14927, 5.0959, 7.01643, 4.402, 2.3094, 2.39848, 0.4373, 3.42523, 7.88972, 13.0692, 22.283, 31.6733)
(7.07563, 5.04834, 7.48212, 15.4103, 20.272, 16.9259, 7.59567, 4.45857, 2.90037, 5.762, 7.06903, 8.46292, 8.98276, 10.0893, 12.5519, 8.59112, 6.81397, 8.88426, 7.69479, 7.88425, 9.12102, 10.9238, 4.31701, 4.19489, 3.5751, 3.54245, 2.28572, 0.586599, 3.45695, 8.46326, 17.6002, 20.7839, 31.1939)
