5.000000
48 48 48
0.000000 0.000000 0.000000
-120.000000 -120.000000 -120.000000
311.412379 18312.191030 5675.745689
93275 11 23 40
0.955568 -0.102635 -0.276327 187.765488
90876 12 21 39
0.825111 0.557769 0.089920 257.900146
90972 12 23 39
0.886015 -0.194410 0.420930 379.939667
93276 12 23 40
0.861042 -0.195832 -0.469314 372.279388
95580 12 23 41
0.631151 0.068490 -0.772630 251.443069
67980 12 24 29
0.776632 0.628170 -0.047371 313.363068
91020 12 24 39
0.859035 -0.488413 0.153338 312.180145
93324 12 24 40
0.786756 -0.545968 -0.287983 291.185486
95628 12 24 41
0.706620 -0.445471 -0.549767 207.010345
65724 12 25 28
0.705419 0.190467 0.682720 324.535034
68028 12 25 29
0.963278 0.268103 -0.014675 416.963531
70332 12 25 30
0.679988 0.290498 -0.673221 314.273926
68076 12 26 29
0.985109 -0.086418 0.148637 430.496826
70380 12 26 30
0.832371 0.178310 -0.524752 375.173431
68124 12 27 29
0.925229 -0.281574 0.254299 395.226105
70428 12 27 30
0.931068 -0.177432 -0.318796 385.831390
72732 12 27 31
0.802025 0.098198 -0.589163 286.433868
68172 12 28 29
0.781418 -0.610473 0.129265 299.778748
70476 12 28 30
0.727195 -0.673554 -0.132334 295.215881
72780 12 28 31
0.802239 -0.461856 -0.378287 249.093933
90877 13 21 39
0.294692 0.955188 -0.027786 394.861206
93181 13 21 40
0.128234 0.714374 -0.687915 300.925629
90925 13 22 39
0.832699 0.190775 0.519824 487.457672
93229 13 22 40
0.139447 0.380559 -0.914182 425.322479
95533 13 22 41
0.067029 0.478738 -0.875396 240.021118
65629 13 23 28
0.507153 0.369180 0.778783 235.354401
67933 13 23 29
0.777752 0.626262 0.053832 313.960052
90973 13 23 39
0.079726 -0.906370 0.414894 448.132843
93277 13 23 40
-0.253847 -0.513988 -0.819376 424.716736
95581 13 23 41
0.021009 0.229999 -0.972964 316.118988
67981 13 24 29
0.456822 0.880693 0.125274 434.212830
88717 13 24 38
0.474243 -0.046070 0.879188 325.813202
91021 13 24 39
0.791459 -0.422114 0.442054 407.778442
95629 13 24 41
0.345473 -0.353312 -0.869379 308.392822
63421 13 25 27
0.134083 0.308401 0.941759 225.955200
65725 13 25 28
0.124262 0.343681 0.930829 428.127472
68029 13 25 29
0.376776 0.900226 0.218249 532.234985
70333 13 25 30
0.219902 0.377362 -0.899578 435.371918
91069 13 25 39
0.917553 -0.392091 0.066047 383.457092
93373 13 25 40
0.676251 -0.524050 -0.517741 337.569214
95677 13 25 41
0.434374 -0.597454 -0.674068 219.409012
49645 13 26 21
0.515997 0.146316 0.844001 42.210293
63469 13 26 27
0.217006 -0.043129 0.975217 252.338638
65773 13 26 28
0.198270 -0.160869 0.966856 440.646515
68077 13 26 29
0.144108 -0.632576 0.760973 537.897095
70381 13 26 30
0.238040 0.267100 -0.933806 499.136658
72685 13 26 31
0.262714 0.528077 -0.807537 336.462036
65821 13 27 28
0.290482 -0.198126 0.936144 411.916809
70429 13 27 30
0.174366 -0.801381 -0.572176 482.263733
72733 13 27 31
0.320913 -0.020462 -0.946888 398.525116
75037 13 27 32
0.332217 0.162737 -0.929058 243.239014
65869 13 28 28
0.310978 -0.583985 0.749836 351.744385
68173 13 28 29
0.424515 -0.905136 -0.022710 417.638641
75085 13 28 32
0.455764 -0.050035 -0.888693 251.296463
68221 13 29 29
0.477007 -0.872044 0.109557 262.426056
72829 13 29 31
0.789363 -0.611989 -0.048746 275.024841
75133 13 29 32
0.678600 -0.404763 -0.612919 214.320343
74606 14 18 32
0.758430 0.364695 -0.540168 185.267380
72398 14 20 31
0.912731 -0.209623 -0.350687 301.814941
67838 14 21 29
0.748036 0.457336 0.480922 324.029968
70142 14 21 30
0.958189 0.038220 -0.283572 339.646881
86270 14 21 37
0.936822 0.287925 0.198657 353.488281
88574 14 21 38
-0.246959 0.968782 0.021717 368.394012
90878 14 21 39
-0.600742 0.763924 -0.235647 347.091064
65582 14 22 28
0.434496 0.295828 0.850705 283.639465
67886 14 22 29
0.897560 0.325138 0.297778 376.138184
70190 14 22 30
0.770222 0.143047 -0.621527 349.981567
72494 14 22 31
0.474098 -0.022103 -0.880194 217.769333
84014 14 22 36
0.830712 -0.472353 0.294620 263.655579
86318 14 22 37
0.617518 -0.551270 0.561046 324.808441
88622 14 22 38
-0.468771 -0.028933 0.882846 413.194000
90926 14 22 39
-0.970699 0.219674 -0.097399 449.715424
93230 14 22 40
-0.574357 0.360968 -0.734722 386.309967
95534 14 22 41
-0.173402 0.456688 -0.872564 226.760925
65630 14 23 28
0.306396 0.014990 0.951786 303.982422
70238 14 23 30
0.375245 0.250504 -0.892434 377.436829
72542 14 23 31
0.276312 -0.022522 -0.960804 218.307281
88670 14 23 38
0.157048 -0.137362 0.977992 395.427826
90974 14 23 39
-0.650416 -0.634651 -0.417345 425.931000
93278 14 23 40
-0.599917 -0.383314 -0.702260 382.383698
95582 14 23 41
-0.250380 0.282449 -0.926031 291.748383
67982 14 24 29
-0.614822 0.555472 0.559861 443.369781
70286 14 24 30
-0.183435 0.032791 -0.982485 394.116577
72590 14 24 31
0.067416 -0.075789 -0.994842 204.245224
63422 14 25 27
-0.292283 0.228160 0.928716 202.200836
65726 14 25 28
-0.510540 0.188735 0.838885 382.400299
68030 14 25 29
-0.983151 0.097671 0.154514 477.876312
70334 14 25 30
-0.537900 0.138265 -0.831593 404.275391
86462 14 25 37
0.853658 0.121969 0.506351 358.187958
88766 14 25 38
0.899293 0.112868 0.422531 447.802765
93374 14 25 40
0.256562 -0.359667 -0.897115 405.592773
95678 14 25 41
0.023187 -0.551029 -0.834164 264.360382
51950 14 26 22
-0.951767 -0.213624 -0.220237 55.667118
54254 14 26 23
-0.353805 -0.091822 -0.930801 34.436852
65774 14 26 28
-0.714914 -0.153289 0.682203 380.424316
70382 14 26 30
-0.794133 0.274062 -0.542442 445.866394
74990 14 26 32
0.023041 0.699272 -0.714484 213.783722
88814 14 26 38
0.732522 -0.506268 0.455087 410.887421
91118 14 26 39
0.600221 -0.677523 -0.425084 427.469269
93422 14 26 40
0.198064 -0.638336 -0.743840 296.895996
63518 14 27 27
-0.482864 -0.153290 0.862174 201.406250
65822 14 27 28
-0.779125 -0.120729 0.615133 353.581329
70430 14 27 30
-0.888636 -0.357317 -0.287491 456.517029
72734 14 27 31
-0.216093 0.212262 -0.953021 396.882568
75038 14 27 32
0.156148 0.246646 -0.956443 278.883911
91166 14 27 39
0.488111 -0.721538 -0.491051 300.606781
65870 14 28 28
-0.617430 -0.373236 0.692441 312.787537
68174 14 28 29
-0.668365 -0.388335 0.634417 410.857574
68222 14 29 29
0.123886 -0.768371 0.627900 328.160034
70526 14 29 30
0.804158 -0.525176 0.278423 406.130371
72830 14 29 31
0.932146 -0.321013 -0.167496 417.881409
75134 14 29 32
0.600524 -0.246134 -0.760781 335.854309
77438 14 29 33
0.484965 -0.228454 -0.844167 169.121460
70574 14 30 30
0.517739 -0.815549 0.258507 252.067917
91358 14 31 39
0.974462 0.090086 -0.205688 222.071793
69903 15 16 30
0.848743 0.488270 -0.203045 345.444000
72207 15 16 31
0.682372 0.514073 -0.519709 273.225159
67647 15 17 29
0.823331 -0.252811 0.508147 360.487732
69951 15 17 30
0.953634 -0.093181 -0.286182 373.481995
72255 15 17 31
0.799515 0.071885 -0.596330 316.707458
74559 15 17 32
0.404998 0.235948 -0.883349 211.629456
67695 15 18 29
0.347235 -0.384892 0.855153 300.793304
69999 15 18 30
0.879598 0.426319 0.211091 380.632721
74607 15 18 32
0.243328 0.546523 -0.801314 262.446747
67743 15 19 29
0.012536 -0.055500 0.998380 261.437592
70047 15 19 30
0.384173 0.321185 0.865593 423.685883
72351 15 19 31
0.585573 0.612495 -0.530993 435.019836
74655 15 19 32
0.433801 0.412089 -0.801249 347.014069
76959 15 19 33
0.526992 0.426941 -0.734848 217.731155
70095 15 20 30
0.248630 -0.084849 0.964875 436.923370
72399 15 20 31
0.566934 -0.563719 -0.600672 433.417023
74703 15 20 32
0.539149 -0.509930 -0.670291 335.073639
77007 15 20 33
0.912373 -0.168505 -0.373072 240.650131
86223 15 20 37
0.312789 0.897344 -0.311348 345.900940
88527 15 20 38
0.266770 0.269847 -0.925211 277.929932
67839 15 21 29
-0.311538 0.463099 0.829749 354.689056
70143 15 21 30
0.123646 -0.957112 -0.262010 412.995819
72447 15 21 31
0.357274 -0.593911 -0.720850 338.076141
74751 15 21 32
0.505207 -0.672111 -0.541325 220.171783
81663 15 21 35
0.906410 0.215288 0.363417 413.856110
83967 15 21 36
0.905770 0.399678 -0.140847 444.430969
86271 15 21 37
-0.317669 -0.033976 -0.947593 395.751984
88575 15 21 38
-0.604398 0.114252 -0.788447 298.789337
65583 15 22 28
-0.093928 0.461799 0.881997 314.117615
67887 15 22 29
-0.917285 -0.033826 0.396792 388.882996
70191 15 22 30
-0.406461 -0.521153 -0.750459 368.105652
72495 15 22 31
0.233088 -0.295003 -0.926630 265.536682
81711 15 22 35
0.802010 -0.544795 0.244906 384.350769
84015 15 22 36
0.450288 -0.867141 -0.212855 389.261505
86319 15 22 37
-0.258696 -0.852102 -0.454972 343.724640
88623 15 22 38
-0.964360 0.159272 -0.211285 312.378387
93231 15 22 40
-0.822633 0.501699 -0.267529 258.278137
65631 15 23 28
0.021583 -0.331012 0.943380 328.413452
70239 15 23 30
-0.775452 -0.192544 -0.601333 338.186523
81759 15 23 35
0.550906 -0.816478 0.172817 242.312866
84063 15 23 36
0.446838 -0.890093 0.089837 255.741318
90975 15 23 39
-0.777088 0.563319 -0.280725 353.226654
93279 15 23 40
-0.856407 0.392605 -0.335303 317.806763
95583 15 23 41
-0.520945 0.323831 -0.789778 238.353561
65679 15 24 28
-0.254194 -0.202405 0.945737 296.867981
67983 15 24 29
-0.990759 -0.076356 0.112104 345.429871
70287 15 24 30
-0.723541 -0.268844 -0.635776 314.710419
72591 15 24 31
0.007748 -0.315634 -0.948849 198.623306
88719 15 24 38
0.177409 0.934193 0.309532 480.792542
91023 15 24 39
-0.009651 0.847945 -0.529996 455.451782
51903 15 25 22
-0.853324 0.455593 -0.253523 22.640404
65727 15 25 28
-0.599366 -0.170681 0.782067 285.630280
68031 15 25 29
-0.986390 -0.162620 -0.024294 333.219086
81855 15 25 35
0.250380 0.520107 0.816577 240.334656
84159 15 25 36
0.256595 0.490615 0.832740 370.484985
86463 15 25 37
0.513645 0.375274 0.771582 501.098358
88767 15 25 38
0.976163 0.145611 0.160947 565.925110
91071 15 25 39
0.418221 0.142020 -0.897174 530.688416
93375 15 25 40
-0.200764 -0.253302 -0.946326 411.056732
95679 15 25 41
-0.280328 -0.440133 -0.853053 237.400223
68079 15 26 29
-0.962784 -0.170791 0.209472 303.824799
74991 15 26 32
-0.284044 0.894285 -0.345795 193.697754
79599 15 26 34
0.570060 0.500827 0.651309 197.066544
81903 15 26 35
0.601961 0.050024 0.796957 279.517151
86511 15 26 37
0.530953 -0.759228 0.376380 456.123932
93423 15 26 40
-0.094522 -0.568407 -0.817300 306.447784
54303 15 27 23
-0.660675 -0.503728 -0.556567 11.143784
70431 15 27 30
-0.640843 0.666814 0.380368 386.957733
72735 15 27 31
-0.163435 0.897266 -0.410125 377.127777
84255 15 27 36
0.900840 -0.332999 0.278565 329.140320
86559 15 27 37
0.602023 -0.772120 0.203469 345.476624
91167 15 27 39
-0.031427 -0.765240 -0.642978 337.546326
70479 15 28 30
-0.056726 0.540305 0.839555 462.965973
72783 15 28 31
0.497310 0.759805 -0.418783 481.148285
81999 15 28 35
0.974249 -0.010087 0.225249 303.944580
84303 15 28 36
0.998009 0.055342 -0.030267 319.740479
86607 15 28 37
0.988039 -0.029217 -0.151409 310.899963
88911 15 28 38
0.198818 -0.829940 -0.521220 289.067017
91215 15 28 39
-0.011524 -0.686772 -0.726782 198.859924
68223 15 29 29
