5.000000
48 48 48
118.080002 118.080002 118.080002
-1.919998 -1.919998 -1.919998
9.779420 346.808117 106.330438
35535 15 20 15
0.919399 0.130175 -0.371161 0.841299
65535 15 21 28
0.953319 0.204145 -0.222501 7.167056
67935 15 23 29
0.826061 0.210568 -0.522766 8.036846
56463 15 24 24
0.526444 0.730717 0.434637 9.176497
61071 15 24 26
0.800116 0.593658 0.085937 12.476251
63375 15 24 27
0.942643 0.277458 -0.185582 12.324205
65679 15 24 28
0.911893 -0.158716 -0.378498 11.147244
56511 15 25 24
0.767222 -0.421793 0.483178 10.738759
58815 15 25 25
0.813113 -0.532570 0.234983 12.392408
61119 15 25 26
0.864919 -0.495301 -0.081192 12.694810
63423 15 25 27
0.915661 -0.276332 -0.291898 11.869164
63471 15 26 27
0.963819 -0.265984 -0.017486 10.445316
65775 15 26 28
0.913273 -0.233285 -0.333931 9.204986
65488 16 20 28
0.401217 0.897332 -0.183900 8.026056
63232 16 21 27
0.614635 0.590966 0.522477 11.069566
65536 16 21 28
0.772701 0.498671 -0.392761 11.640293
67840 16 21 29
0.639043 0.486481 -0.595785 9.028955
60976 16 22 26
0.571919 0.508675 0.643552 10.806561
63280 16 22 27
0.946083 0.156710 0.283495 12.277072
67888 16 22 29
0.789930 0.336297 -0.512752 11.025716
61024 16 23 26
0.536019 0.805224 0.253570 12.516566
65632 16 23 28
0.031097 0.473358 0.880321 12.958072
67936 16 23 29
0.583069 0.281123 -0.762234 12.598754
58768 16 24 25
0.247934 0.879005 0.407283 13.861273
63376 16 24 27
-0.948599 0.256204 -0.185795 12.281037
24256 16 25 10
0.878228 0.034766 0.476976 4.200137
54208 16 25 23
0.280847 -0.032735 0.959194 10.095478
22000 16 26 9
0.335230 -0.446725 0.829492 1.826200
58864 16 26 25
0.576504 -0.526981 0.624447 12.490631
63472 16 26 27
0.975608 0.198358 -0.094035 15.666082
65776 16 26 28
0.826708 -0.010477 -0.562534 14.217903
68080 16 26 29
0.586133 -0.197458 -0.785785 10.849631
56608 16 27 24
0.516839 -0.608594 0.602072 7.782563
58912 16 27 25
0.544863 -0.742404 0.389821 10.146810
63520 16 27 27
0.860917 -0.507992 -0.027671 14.370310
61264 16 28 26
0.597943 -0.692884 0.402958 7.927261
63568 16 28 27
0.755738 -0.654866 -0.003207 9.780277
33137 17 18 14
0.561535 0.802967 0.199807 3.696358
35489 17 19 15
0.822327 0.302300 -0.482071 4.622381
30929 17 20 13
0.864354 0.319352 0.388466 5.385132
63185 17 20 27
0.291352 0.910995 0.291895 9.350118
