5.000000
128 128 128
278.600001 278.600001 278.600001
-41.399998 -41.399998 -41.399998
101.652006 11045.227044 3709.807688
1023887 15 63 62
0.841432 0.526211 -0.122862 50.877041
1040527 15 65 63
0.913452 0.275429 -0.299575 91.431564
1040655 15 66 63
0.979490 0.014666 -0.200958 97.894386
1057039 15 66 64
0.877277 0.041671 -0.478172 75.718369
1040783 15 67 63
0.914479 -0.188575 -0.358006 94.631523
991120 16 63 60
0.721431 0.364326 0.588901 82.344803
1023888 16 63 62
0.725442 0.684661 -0.070528 90.465851
1056784 16 64 64
0.750563 0.489760 -0.443610 93.784157
1007760 16 65 61
0.905045 0.141943 0.400931 124.210991
1056912 16 65 64
0.850676 0.293167 -0.436353 120.193909
1024272 16 66 62
0.946486 0.027848 0.321541 145.053513
1057040 16 66 64
0.912867 0.094345 -0.397206 134.805801
1073424 16 66 65
0.791523 0.135939 -0.595829 98.334633
1008016 16 67 61
0.439304 -0.398524 0.805103 108.474899
1024400 16 67 62
0.804860 -0.310115 0.505993 142.268967
1024528 16 68 62
0.320960 -0.896130 0.306488 104.883827
1040912 16 68 63
0.489764 -0.857912 -0.155302 108.130608
1057296 16 68 64
0.658626 -0.704553 -0.264228 95.208420
1073680 16 68 65
0.606931 -0.454354 -0.652072 69.507607
1073808 16 69 65
0.329419 -0.814249 -0.477997 36.874603
1023761 17 62 62
0.366926 0.906642 -0.208245 76.061737
1007505 17 63 61
0.333018 0.934637 0.124711 114.128532
1040273 17 63 63
0.375213 0.875336 -0.304963 112.105286
1056657 17 63 64
0.327817 0.772597 -0.543718 85.685707
1056785 17 64 64
0.460948 0.767228 -0.445969 134.307693
991377 17 65 60
0.149019 -0.153884 0.976787 114.229881
1007761 17 65 61
0.497427 0.253706 0.829578 152.719849
1024145 17 65 62
0.625468 0.755821 0.193711 170.557144
1056913 17 65 64
0.788612 0.526488 -0.317649 167.982483
1024273 17 66 62
0.748512 -0.183125 0.637334 181.646484
1040657 17 66 63
0.965534 0.257593 -0.037271 188.568008
1073425 17 66 65
0.670941 0.089615 -0.736075 154.156403
1089809 17 66 66
0.424985 0.117654 -0.897522 91.470802
991633 17 67 60
0.043404 -0.473889 0.879514 69.952370
1008017 17 67 61
0.173174 -0.531807 0.828970 123.771385
1040785 17 67 63
0.411389 -0.909960 0.052264 177.420212
1057169 17 67 64
0.605777 -0.717418 -0.344013 169.647842
1073553 17 67 65
0.532147 -0.511713 -0.674514 139.224686
1040913 17 68 63
-0.006605 -0.999277 -0.037442 125.846100
1057297 17 68 64
0.087407 -0.976344 -0.197771 117.199913
1073681 17 68 65
0.229694 -0.816487 -0.529707 95.043770
1073809 17 69 65
-0.053020 -0.940061 -0.336860 42.714619
974610 18 62 59
-0.120191 0.322627 0.938864 51.049435
990994 18 62 60
-0.373122 0.795190 0.477967 72.768745
1007378 18 62 61
-0.341008 0.913332 0.222573 82.775215
1023762 18 62 62
-0.070153 0.981798 -0.176496 84.060493
974738 18 63 59
-0.220487 -0.083589 0.971802 52.689072
1007506 18 63 61
-0.448791 0.739819 0.501252 109.454109
1040274 18 63 63
-0.088231 0.966393 -0.241455 118.559288
1056658 18 63 64
0.085303 0.886772 -0.454267 99.875877
1073042 18 63 65
0.154647 0.731603 -0.663959 63.605350
1073170 18 64 65
0.113656 0.711832 -0.693093 115.245972
991378 18 65 60
-0.260280 -0.142338 0.954984 110.907806
1007762 18 65 61
-0.341863 0.185181 0.921324 155.698761
1024146 18 65 62
-0.366216 0.855009 0.367214 178.644852
1056914 18 65 64
0.044670 0.981645 -0.185414 186.643585
1073298 18 65 65
0.055256 0.553212 -0.831206 161.394165
991506 18 66 60
-0.158080 -0.348911 0.923727 93.083420
1024274 18 66 62
-0.750149 -0.400399 0.526267 186.128159
1040658 18 66 63
-0.931105 -0.205893 0.301084 190.657730
1057042 18 66 64
-0.996715 0.026454 0.076548 198.518356
1073426 18 66 65
-0.108032 -0.085140 -0.990495 175.715225
1008018 18 67 61
-0.188642 -0.602120 0.775800 125.582779
1024402 18 67 62
-0.471557 -0.839611 0.269606 158.047180
1057170 18 67 64
-0.415858 -0.909144 -0.022798 176.926743
1073554 18 67 65
-0.217773 -0.657230 -0.721543 152.361679
1008146 18 68 61
-0.270936 -0.794738 0.543126 76.476662
1024530 18 68 62
-0.409236 -0.898169 0.160682 100.975021
1040914 18 68 63
-0.444977 -0.895346 0.018752 106.287704
1073682 18 68 65
-0.271158 -0.900577 -0.339758 93.360237
1090066 18 68 66
-0.254496 -0.729128 -0.635299 59.351250
990995 19 62 60
-0.808303 0.511305 0.291914 52.761665
1040147 19 62 63
-0.376088 0.867766 -0.324869 60.857323
958355 19 63 58
-0.319410 -0.098053 0.942530 12.381875
1023891 19 63 62
-0.673948 0.717024 0.177961 101.960564
1056659 19 63 64
-0.399502 0.811045 -0.427322 90.196426
1024019 19 64 62
-0.836719 0.455835 0.303505 133.421783
1040403 19 64 63
-0.717458 0.687059 0.114914 144.494080
1073171 19 64 65
-0.567604 0.546596 -0.615677 96.466698
991379 19 65 60
-0.674492 -0.141930 0.724511 83.157745
1007763 19 65 61
-0.839268 0.035060 0.542587 121.751442
1024147 19 65 62
