(0.331226, 0.511894, 0.361337, 0.42156, 0.331226, 0.511894, 0.42156, 0.752785, 0.21078, 0.180668, 0.481783, 0.301114, 0.451671, 0.150557, 0.0903342, 0.301114, 0.391448, 1.02379, 0.301114, 0.331226, 0.361337, 0.331226, 0.782897, 0.42156, 0.150557, 0.120446, 0.0301114, 0.42156, 0.0903342, 0.0903342, 0.180668, 0, 0.752785, 0.0301114, 0, 0.271003, 0, 0.722674, 0.120446, 0, 0.180668, 0, 0.602228, 0.120446, 0, 0.271003, 0.150557, 0.42156, 0.0602228, 0.0301114, 0.0602228, 0.0301114, 0.451671, 0, 0.0301114, 0, 0, 0.572117, 0, 0, 0, 0, 0.301114, 0, 0, 0, 0, 0.481783, 0, 0, 0.0301114, 0, 0.451671, 0.0301114, 0.0301114, 0.722674, 1.86691, 1.3249, 0.180668, 0.42156, 0.0301114, 1.29479, 1.89702, 0, 0.150557, 0, 1.65613, 2.3788, 0, 0.301114, 0.0301114, 1.8368, 1.65613, 0, 0.361337, 0.542005, 1.50557, 1.50557, 0.120446, 0.391448, 4.60704, 3.28214, 0.903343, 0.511894, 1.59591, 4.84793, 4.30593, 1.17435, 0.542005, 2.22824, 2.9208, 5.69105, 1.44535, 0.42156, 3.10147, 4.66726, 5.0286, 1.35501, 0.361337, 2.74014, 3.9747, 3.28214, 1.29479, 0.451671, 2.04758)
(0.11439, 0.137268, 0.297415, 0.0457561, 0, 0.0457561, 0.0686342, 0.526195, 0.0915122, 0, 0.0457561, 0.137268, 0.297415, 0.0686342, 0, 0, 0.274537, 0.640586, 0.0686342, 0.0457561, 0.0915122, 0.0915122, 0.297415, 0.0915122, 0, 0.183024, 0.0457561, 0.617707, 0.160146, 0.11439, 0.11439, 0, 0.846488, 0.0457561, 0, 0.11439, 0, 0.869366, 0.183024, 0.0228781, 0.137268, 0, 0.800732, 0.11439, 0, 0.0915122, 0.11439, 0.480439, 0.0915122, 0.0228781, 0.11439, 0.0457561, 0.732098, 0, 0.0228781, 0.0228781, 0, 0.640586, 0, 0, 0.0228781, 0, 0.480439, 0, 0, 0, 0, 0.732098, 0, 0, 0.0228781, 0, 0.663464, 0, 0, 1.05239, 2.01327, 1.55571, 0.274537, 0.594829, 0.0686342, 1.62434, 2.01327, 0, 0.228781, 0, 1.60146, 2.69961, 0, 0.320293, 0.0457561, 1.71585, 1.99039, 0, 0.480439, 1.1439, 1.89888, 1.89888, 0.183024, 0.526195, 5.19333, 3.47747, 0.846488, 0.274537, 1.96751, 4.50699, 4.36972, 0.732098, 0.320293, 3.01991, 2.65386, 5.26197, 1.16678, 0.434683, 3.31732, 4.16382, 4.71289, 1.16678, 0.434683, 3.08854, 4.57562, 3.36308, 1.44132, 0.594829, 2.83688)
(0.462535, 0.832562, 1.3876, 1.20259, 1.11008, 1.01758, 0.277521, 1.11008, 0.925069, 0.555042, 1.01758, 0.185014, 0.925069, 0.832562, 0.370028, 1.20259, 0.925069, 1.20259, 1.48011, 0.832562, 0.647549, 0.647549, 1.01758, 1.11008, 0.832562, 1.01758, 0.0925069, 0.740056, 0.277521, 0.370028, 0.185014, 0, 0.462535, 0.185014, 0, 0.277521, 0, 0.925069, 0.277521, 0, 0.0925069, 0, 1.2951, 0.185014, 0, 0.185014, 0.370028, 1.01758, 0.462535, 0.185014, 0.0925069, 0, 0.370028, 0, 0.0925069, 0.0925069, 0, 0.370028, 0, 0, 0, 0, 0.370028, 0, 0, 0, 0, 0.370028, 0, 0, 0, 0.0925069, 0.370028, 0, 0.0925069, 0.0925069, 1.2951, 1.48011, 0.185014, 0.370028, 0, 1.11008, 1.2951, 0, 0.0925069, 0, 1.3876, 2.12766, 0, 0.0925069, 0, 1.2951, 1.57262, 0, 0.185014, 0.740056, 1.20259, 1.66512, 0.185014, 0.277521, 3.51526, 1.57262, 1.3876, 1.20259, 2.31267, 1.94265, 4.34782, 1.11008, 0.462535, 2.77521, 0.277521, 4.0703, 1.48011, 0.370028, 1.3876, 2.96022, 3.9778, 1.85014, 0.555042, 2.49769, 3.42276, 2.96022, 1.2951, 1.2951, 1.2951)
(1.02407, 0.563236, 1.12647, 1.5361, 1.6385, 1.48489, 0.563236, 1.33128, 1.79211, 0.768049, 1.99693, 0.512033, 0.972862, 1.94572, 0.563236, 1.84332, 1.02407, 1.12647, 1.79211, 1.02407, 1.28008, 1.22888, 1.33128, 2.15054, 1.5873, 1.12647, 0.409626, 1.17768, 0.665642, 0.716846, 0.768049, 0, 0.870456, 0.30722, 0.0512033, 0.409626, 0, 0.921659, 0.358423, 0, 0.358423, 0, 1.28008, 0.256016, 0, 0.768049, 0.460829, 1.68971, 1.28008, 0.358423, 0.15361, 0, 0.460829, 0.0512033, 0.358423, 0.102407, 0, 0.614439, 0, 0.0512033, 0.0512033, 0, 0.358423, 0, 0, 0.0512033, 0, 0.30722, 0, 0, 0.15361, 0.0512033, 0.256016, 0.0512033, 0.15361, 1.07527, 1.12647, 1.68971, 0.358423, 0.665642, 0, 0.665642, 1.48489, 0, 0.358423, 0, 1.07527, 2.25294, 0, 0.15361, 0, 1.17768, 1.79211, 0, 0.102407, 0.460829, 0.716846, 1.28008, 0.256016, 0.358423, 2.20174, 1.43369, 1.5361, 0.972862, 1.89452, 1.17768, 2.15054, 0.870456, 0.614439, 1.22888, 0.204813, 2.50896, 1.28008, 0.563236, 0.921659, 1.17768, 2.45776, 1.48489, 0.563236, 1.22888, 1.48489, 2.20174, 1.48489, 0.870456, 0.768049)
(0, 0.20202, 0.20202, 0.20202, 0, 0, 0.13468, 0.740741, 0.13468, 0, 0, 0.0673401, 0.538721, 0.0673401, 0, 0, 0.13468, 0.875421, 0.20202, 0, 0.13468, 0.13468, 0.40404, 0, 0, 0, 0.0673401, 0.875421, 0.20202, 0, 0, 0, 1.21212, 0.0673401, 0, 0, 0, 0.808081, 0.13468, 0, 0.0673401, 0, 1.14478, 0.0673401, 0, 0, 0.13468, 0.740741, 0, 0, 0.0673401, 0.0673401, 1.07744, 0.0673401, 0.13468, 0, 0, 0.606061, 0, 0, 0, 0, 0.40404, 0, 0, 0, 0, 0.673401, 0, 0, 0.13468, 0.13468, 0.606061, 0, 0.0673401, 1.07744, 2.3569, 1.3468, 0.20202, 0.538721, 0, 1.6835, 1.81818, 0, 0.538721, 0, 1.21212, 2.22222, 0, 0.40404, 0, 1.48148, 1.61616, 0, 0.40404, 1.21212, 1.3468, 1.41414, 0.26936, 0.40404, 4.17509, 4.24242, 0.808081, 0.740741, 1.21212, 4.84848, 5.45454, 1.21212, 0.673401, 2.15488, 2.89562, 7.27272, 1.88552, 0.26936, 2.15488, 4.10775, 6.734, 1.81818, 0.3367, 1.61616, 3.367, 3.43434, 1.54882, 0.471381, 1.27946)
(0, 0.0673401, 0, 0.0673401, 0, 0, 0.0673401, 0.673401, 0, 0, 0, 0, 0.808081, 0.13468, 0, 0, 0, 0.538721, 0, 0, 0, 0.0673401, 0.3367, 0, 0, 0, 0, 0.13468, 0.0673401, 0, 0, 0, 0.471381, 0, 0, 0, 0, 0.538721, 0, 0, 0, 0, 0.26936, 0.0673401, 0, 0, 0, 0.26936, 0, 0, 0, 0, 0.3367, 0, 0, 0, 0, 0.3367, 0, 0, 0, 0, 0.606061, 0, 0, 0, 0, 0.26936, 0, 0, 0, 0, 0, 0, 0, 0.673401, 1.75084, 0.606061, 0.0673401, 0.26936, 0, 2.08754, 2.0202, 0, 0.0673401, 0, 1.6835, 3.23232, 0, 0.0673401, 0, 1.81818, 1.54882, 0, 0.0673401, 0.40404, 0.942761, 1.07744, 0.0673401, 0, 3.367, 4.10775, 1.21212, 0.942761, 1.21212, 7.00336, 7.34006, 1.27946, 0.538721, 1.48148, 3.43434, 10.2357, 2.08754, 0.3367, 2.08754, 4.98316, 8.14814, 1.6835, 0.673401, 1.95286, 4.64646, 3.63636, 1.27946, 0.538721, 1.21212)
(0.0602228, 0.240891, 0.331226, 0.240891, 0.0301114, 0.150557, 0.120446, 0.662451, 0.240891, 0, 0, 0.0602228, 0.391448, 0.301114, 0, 0, 0.150557, 0.63234, 0.361337, 0, 0.120446, 0.21078, 0.451671, 0.0903342, 0, 0.150557, 0.0602228, 0.933454, 0.331226, 0.0903342, 0.0903342, 0, 0.963565, 0.301114, 0, 0.180668, 0, 0.873231, 0.240891, 0, 0.120446, 0, 1.11412, 0.271003, 0, 0.0903342, 0.0903342, 0.873231, 0.150557, 0.150557, 0.21078, 0.0301114, 0.903343, 0.0301114, 0.0903342, 0.0301114, 0, 0.63234, 0, 0, 0, 0, 0.361337, 0, 0, 0, 0, 0.42156, 0, 0.0602228, 0.0903342, 0.120446, 0.782897, 0.0301114, 0.180668, 1.14423, 1.95724, 1.65613, 0.240891, 0.963565, 0, 1.47546, 1.68624, 0, 0.813008, 0.0301114, 1.23457, 1.8368, 0, 0.451671, 0.0903342, 1.65613, 1.71635, 0, 0.963565, 1.41524, 2.1078, 1.89702, 0.180668, 0.903343, 3.9747, 3.46281, 1.3249, 0.782897, 1.89702, 3.85426, 4.09515, 1.08401, 0.481783, 2.55947, 2.07769, 4.87804, 1.11412, 0.180668, 3.04125, 3.91448, 4.2457, 1.38513, 0.21078, 2.58958, 3.9747, 3.67359, 1.92713, 0.752785, 2.19813)
(0.0618429, 0.103072, 0.247372, 0.1443, 0.0824572, 0.0412286, 0.1443, 0.515358, 0.1443, 0, 0.0206143, 0.0618429, 0.350443, 0.1443, 0, 0.0412286, 0.0618429, 0.556586, 0.164914, 0.0206143, 0.1443, 0.1443, 0.329829, 0.0412286, 0, 0.206143, 0.0824572, 0.948258, 0.350443, 0.103072, 0.0824572, 0, 0.783344, 0.309215, 0, 0.0412286, 0, 0.680272, 0.206143, 0, 0.123686, 0, 0.989487, 0.226757, 0, 0.1443, 0.123686, 0.927644, 0.164914, 0.0412286, 0.123686, 0.0412286, 0.824572, 0.0206143, 0.123686, 0.0206143, 0, 0.474129, 0, 0.0206143, 0.0206143, 0, 0.391672, 0, 0.0206143, 0.0412286, 0, 0.350443, 0, 0.0206143, 0.123686, 0.0824572, 0.700886, 0, 0.103072, 1.48423, 1.8759, 1.42239, 0.1443, 1.03072, 0.0618429, 1.36054, 1.60792, 0, 0.721501, 0.0206143, 1.23686, 2.04081, 0, 0.474129, 0.0412286, 1.23686, 1.46362, 0, 0.783344, 1.2987, 1.64914, 1.71099, 0.164914, 0.556586, 4.45269, 3.48382, 0.968873, 0.535972, 1.8759, 4.88559, 4.88559, 1.0101, 0.412286, 2.43249, 2.14389, 5.9163, 1.23686, 0.2886, 3.36014, 4.18471, 4.86498, 1.25747, 0.391672, 2.55617, 4.49392, 3.97857, 1.46362, 0.680272, 2.24696)
(0.108679, 0.248409, 0.388139, 0.294985, 0.108679, 0.124204, 0.186306, 0.589971, 0.341562, 0.0155255, 0.0931532, 0.13973, 0.341562, 0.357087, 0, 0.0776277, 0.124204, 0.558919, 0.341562, 0.0465766, 0.232883, 0.217358, 0.496817, 0.13973, 0.0465766, 0.294985, 0.0776277, 1.05574, 0.403664, 0.186306, 0.155255, 0, 0.822853, 0.326036, 0, 0.124204, 0, 0.776277, 0.232883, 0, 0.310511, 0, 0.900481, 0.263934, 0, 0.294985, 0.155255, 0.916006, 0.372613, 0.0931532, 0.201832, 0.0310511, 0.807328, 0.0155255, 0.108679, 0.0465766, 0, 0.434715, 0, 0.0155255, 0.0155255, 0, 0.341562, 0, 0.0155255, 0.0465766, 0, 0.27946, 0, 0.0310511, 0.13973, 0.0776277, 0.667598, 0.0310511, 0.232883, 1.3352, 1.67676, 1.64571, 0.217358, 1.19547, 0.0465766, 1.17994, 1.4594, 0, 0.807328, 0.0155255, 1.28862, 1.81649, 0, 0.465766, 0.0621022, 1.27309, 1.44388, 0, 0.86943, 1.16442, 1.64571, 1.75439, 0.170781, 0.916006, 4.14532, 3.10511, 1.21099, 0.884955, 2.15805, 4.22295, 4.16085, 0.978109, 0.496817, 2.65487, 2.03385, 4.89054, 1.00916, 0.388139, 3.30695, 3.67956, 4.42478, 1.17994, 0.558919, 2.63935, 3.95902, 3.41562, 1.69229, 1.10231, 2.32883)
(0.458956, 0.498295, 0.760556, 0.616312, 0.3016, 0.327826, 0.275374, 0.760556, 0.576973, 0.118017, 0.393391, 0.288487, 0.445843, 0.616312, 0.0524521, 0.170469, 0.419617, 0.73433, 0.616312, 0.13113, 0.537634, 0.603199, 0.629425, 0.367165, 0.314713, 0.655651, 0.222922, 1.23262, 0.472069, 0.222922, 0.288487, 0, 0.878573, 0.288487, 0.013113, 0.183582, 0, 0.983477, 0.222922, 0.013113, 0.458956, 0, 0.813008, 0.3016, 0.013113, 0.498295, 0.314713, 0.878573, 0.458956, 0.249148, 0.236035, 0.0524521, 0.799895, 0.013113, 0.13113, 0.0393391, 0, 0.524521, 0, 0.0524521, 0.0393391, 0, 0.380278, 0, 0.0786782, 0.0524521, 0, 0.56386, 0, 0.0524521, 0.0917912, 0.0393391, 0.747443, 0.0393391, 0.13113, 1.08838, 1.40309, 1.67847, 0.367165, 1.10149, 0.0786782, 0.904799, 1.37687, 0, 0.891686, 0, 1.02282, 1.69158, 0, 0.786782, 0.0524521, 1.14083, 1.44243, 0, 0.904799, 1.08838, 1.73092, 2.04563, 0.314713, 1.23262, 3.51429, 2.70128, 1.36375, 1.07527, 1.98007, 2.76685, 3.1209, 0.813008, 0.616312, 2.66194, 1.6129, 3.16024, 0.931025, 0.603199, 3.27826, 2.8193, 3.4225, 1.0097, 0.655651, 3.4225, 3.40939, 2.70128, 1.35064, 0.99659, 2.9242)
