(5.83238, 7.90321, 14.4135, 17.1602, 22.7171, 17.1306, 3.51905, 1.90138, 1.42812, 2.11863, 5.87585, 6.52773, 7.75423, 8.34542, 8.82759, 12.1113, 11.0198, 11.8335, 9.52255, 8.61647, 8.56741, 6.87398, 2.95014, 1.99898, 1.84163, 2.19898, 1.96913, 0.599386, 4.07268, 11.0694, 18.3893, 25.2357, 29.6747)
(7.30262, 9.80921, 14.1699, 19.3678, 18.4788, 14.777, 5.30634, 2.13544, 1.29681, 1.69573, 5.66035, 7.00194, 6.68354, 8.94079, 10.6143, 11.3375, 11.2364, 10.1534, 9.39079, 10.027, 7.35969, 7.25463, 2.5926, 1.32685, 2.59432, 3.83661, 2.49272, 0.615833, 3.04691, 9.44926, 16.209, 25.8016, 32.0343)
(8.56783, 9.04542, 10.9211, 12.6829, 14.1145, 14.2258, 6.72999, 3.58615, 3.05703, 5.55089, 11.5184, 12.3767, 9.71899, 9.48436, 7.7893, 8.00174, 7.55384, 7.64663, 7.85719, 8.4864, 8.57817, 12.5066, 3.57011, 5.13502, 5.38349, 4.68328, 2.50041, 0.933251, 3.97427, 8.71018, 14.3706, 21.3654, 29.3739)
(9.80972, 8.71214, 9.92138, 9.9709, 14.2263, 12.4475, 6.33166, 5.34743, 4.72539, 6.48589, 12.0217, 12.4791, 10.2915, 8.59218, 8.50071, 7.96007, 7.55789, 7.54196, 8.1232, 8.26799, 9.76318, 10.9222, 9.5398, 7.98396, 6.86913, 5.03712, 3.13824, 1.01431, 4.25438, 9.10011, 12.8763, 17.7117, 22.475)
(9.6886, 9.61028, 10.897, 11.5199, 14.2669, 14.67, 6.76652, 4.56681, 3.40928, 4.40672, 10.198, 11.1674, 9.57227, 8.71904, 8.83416, 7.50532, 8.64523, 7.8756, 8.08441, 9.30523, 9.37587, 10.9155, 6.47706, 5.54269, 5.75858, 4.4505, 2.79357, 0.855584, 3.83134, 8.18754, 13.8012, 20.3581, 27.9439)
(7.28236, 8.82408, 10.6766, 12.0704, 13.3137, 14.2717, 8.01474, 5.47581, 4.31897, 5.86209, 9.88945, 11.4344, 9.04602, 9.27766, 8.47861, 7.91853, 7.15004, 7.90352, 8.8865, 9.00557, 8.93319, 11.966, 6.47739, 6.24474, 5.71507, 4.78487, 2.80891, 0.852417, 3.88184, 7.20672, 12.5433, 20.3463, 29.1384)
(13.1256, 9.08872, 8.18641, 9.24604, 10.8014, 10.6321, 7.35843, 6.06355, 5.85692, 6.91933, 12.7216, 14.3393, 10.1571, 8.16897, 7.13981, 6.64115, 6.7079, 6.53976, 8.07547, 8.87079, 10.8265, 12.5333, 15.161, 11.3515, 8.59684, 5.65804, 3.0907, 1.09194, 2.75274, 6.66009, 10.5976, 15.6351, 19.4044)
(6.96408, 7.92289, 13.9392, 18.0082, 19.794, 14.4977, 4.95519, 2.10663, 1.67559, 3.02878, 7.10783, 7.09554, 6.86761, 8.37034, 9.24014, 10.1112, 12.6216, 12.1136, 9.16616, 8.58759, 7.79153, 8.03469, 2.33991, 1.95901, 3.40372, 3.06948, 2.21595, 0.608993, 3.64252, 8.67279, 17.0349, 24.2263, 32.8264)
(8.8796, 9.55406, 13.6643, 15.7923, 17.6954, 11.1592, 3.82138, 2.66421, 2.63353, 4.81176, 9.32421, 9.1111, 8.69201, 7.95509, 10.01, 7.96777, 8.59929, 9.56896, 10.8959, 9.72452, 9.51954, 7.95583, 5.13183, 4.07826, 3.26805, 2.74862, 1.11886, 0.768595, 2.80981, 7.85812, 14.0677, 23.5439, 34.6063)
(8.413, 8.96646, 14.8669, 15.2821, 18.2671, 14.8203, 5.62069, 2.14622, 1.72635, 2.81258, 7.07831, 8.29974, 8.37371, 8.42689, 9.03139, 10.4533, 9.82949, 9.24589, 10.7994, 8.96654, 7.78799, 8.78568, 2.93368, 2.82586, 3.71051, 4.44958, 3.08002, 0.69958, 3.76927, 9.56325, 16.3354, 23.223, 29.4098)
