(1.13636, 0.757576, 1.32576, 0.568182, 1.13636, 1.32576, 0.378788, 0.757576, 0.757576, 0.378788, 1.13636, 0.378788, 1.13636, 1.70455, 0.189394, 0.568182, 1.32576, 1.70455, 0.378788, 0, 0.757576, 0.378788, 1.32576, 0.757576, 2.08333, 0.568182, 0.378788, 1.70455, 1.13636, 0, 0.757576, 0, 1.89394, 0.757576, 0, 0, 0, 1.89394, 0.189394, 0, 0.378788, 0, 1.70455, 0.757576, 0, 0.94697, 0.189394, 2.27273, 1.13636, 0.568182, 0.757576, 0, 1.13636, 0, 0.189394, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.568182, 0, 0, 0.189394, 0.189394, 1.51515, 0, 0.568182, 0.378788, 1.13636, 1.89394, 0.378788, 0.94697, 0, 0.378788, 1.70455, 0, 0, 0, 0.378788, 1.89394, 0, 0.189394, 0, 1.70455, 2.08333, 0, 0.189394, 0.568182, 2.27273, 1.89394, 0.189394, 0.757576, 1.13636, 0.568182, 2.27273, 0.94697, 1.13636, 0.189394, 3.0303, 1.70455, 0.378788, 0.757576, 0.189394, 3.2197, 2.84091, 0.378788, 0.378788, 0.757576, 4.92424, 2.65152, 0.189394, 0.378788, 0.757576, 3.2197, 3.0303, 0.568182, 0.757576)
(0, 0, 0, 0, 0, 0, 0, 3.57143, 0, 0, 0, 3.57143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.57143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.57143, 0, 0, 0, 0, 3.57143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.57143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.57143, 0, 0, 0, 0, 3.57143, 0, 0, 0, 0, 0, 0, 3.57143, 0, 0, 0, 0, 0, 0, 3.57143, 0, 0, 7.14286, 3.57143, 0, 10.7143, 0, 3.57143, 0, 3.57143, 0, 0, 0, 0, 7.14286, 0, 3.57143, 0, 0, 7.14286, 10.7143, 0, 0, 3.57143, 0, 0, 3.57143, 0)
(0.408163, 0.326531, 0.653061, 0.571429, 0.734694, 0, 0.0816327, 0.0816327, 0.734694, 0.0816327, 0.0816327, 0, 0.653061, 0.653061, 0, 0.0816327, 0.163265, 0.653061, 0.571429, 0, 0.163265, 0, 0.734694, 0.244898, 0.408163, 0.408163, 0.244898, 0.734694, 0.489796, 0.408163, 0.653061, 0, 0.979592, 0, 0, 0.244898, 0, 0.734694, 0.163265, 0, 0.326531, 0, 0.734694, 0.0816327, 0, 0.979592, 0.0816327, 1.22449, 0.653061, 0.0816327, 0.244898, 0, 0.571429, 0, 0.0816327, 0.0816327, 0, 0.326531, 0, 0.0816327, 0, 0, 0.244898, 0, 0.0816327, 0, 0, 0.489796, 0, 0, 0.163265, 0.163265, 0.408163, 0, 0.163265, 0.489796, 1.79592, 1.87755, 0.0816327, 0.571429, 0, 0.897959, 1.46939, 0, 0.489796, 0, 1.38776, 1.79592, 0, 0.734694, 0.0816327, 1.55102, 1.38776, 0, 0.489796, 0.816327, 1.55102, 1.46939, 0.408163, 0.734694, 4.2449, 3.7551, 2.53061, 0.897959, 1.87755, 2.28571, 4.81633, 0.897959, 0.571429, 1.95918, 1.46939, 5.06122, 1.79592, 0.897959, 1.95918, 2.69388, 4.73469, 0.897959, 0.734694, 2.53061, 3.42857, 3.7551, 2.12245, 1.22449, 2.36735)
(0.331263, 0.372671, 0.538302, 0.248447, 0.124224, 0.331263, 0.538302, 0.621118, 0.414079, 0.207039, 0.0828157, 0.289855, 0.538302, 0.331263, 0.0414079, 0.207039, 0.248447, 0.703934, 0.496894, 0.0828157, 0.0828157, 0.496894, 0.952381, 0.289855, 0.0414079, 0.703934, 0.165631, 0.703934, 0.289855, 0.0828157, 0.289855, 0, 0.662526, 0.289855, 0, 0.207039, 0, 0.538302, 0.0828157, 0, 0.0828157, 0, 0.869565, 0.248447, 0, 0.207039, 0.124224, 0.993789, 0.165631, 0, 0.0414079, 0, 0.289855, 0, 0.124224, 0, 0, 0.331263, 0, 0.0414079, 0, 0, 0.455487, 0, 0, 0.0414079, 0, 0.455487, 0, 0.0414079, 0, 0, 0.372671, 0, 0.0414079, 0.993789, 1.53209, 1.40787, 0.207039, 0.952381, 0.124224, 1.15942, 1.94617, 0, 0.78675, 0, 1.40787, 2.19462, 0, 0.331263, 0, 0.952381, 1.5735, 0, 0.455487, 0.78675, 1.86335, 1.61491, 0.289855, 0.662526, 3.64389, 3.27122, 1.11801, 1.49068, 3.27122, 2.44306, 4.09938, 0.952381, 0.621118, 3.6853, 1.15942, 3.89234, 1.11801, 0.621118, 3.97515, 2.31884, 4.01656, 1.86335, 0.621118, 3.02277, 3.89234, 3.02277, 2.15321, 1.86335, 3.06418)
(1.30719, 1.96078, 3.26797, 1.96078, 0.653595, 1.30719, 0.653595, 1.30719, 1.96078, 0.653595, 0.653595, 0, 1.30719, 3.26797, 0.653595, 1.30719, 0.653595, 0.653595, 3.92157, 1.30719, 0.653595, 1.30719, 1.96078, 0.653595, 3.26797, 0.653595, 0, 1.30719, 0.653595, 0.653595, 0, 0, 0, 0, 0, 1.96078, 0, 0.653595, 1.30719, 0, 0.653595, 0, 0, 0, 0.653595, 0.653595, 0.653595, 0.653595, 1.30719, 1.30719, 0, 0, 0.653595, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30719, 0, 0, 0, 0, 0.653595, 0, 0.653595, 0, 0, 0.653595, 0, 0, 0, 0.653595, 1.96078, 0, 0, 0, 0.653595, 1.30719, 0, 0, 0, 1.96078, 0.653595, 0, 0, 0, 0.653595, 2.61438, 0, 0, 0, 3.26797, 1.30719, 0, 1.30719, 0.653595, 1.30719, 0, 0.653595, 0, 0.653595, 4.57516, 1.96078, 1.96078, 0.653595, 0, 4.57516, 0, 0.653595, 0.653595, 0, 3.26797, 4.57516, 0, 0, 1.96078, 0.653595, 0.653595, 0, 0.653595)
(0.584795, 0, 0.584795, 0.584795, 0, 0, 0, 0.584795, 0.584795, 0, 0, 0.584795, 0.584795, 1.16959, 0, 0, 0, 0, 2.33918, 0, 1.16959, 0.584795, 1.75439, 0, 0.584795, 0.584795, 0, 1.75439, 0, 0.584795, 0, 0, 2.33918, 0, 0, 0.584795, 0, 1.75439, 0.584795, 0, 0.584795, 0, 2.33918, 1.16959, 0, 0, 0, 0.584795, 0, 0, 1.75439, 0, 0, 0, 0.584795, 0, 0, 1.16959, 0, 0, 0, 0, 1.75439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16959, 0, 0, 0, 1.16959, 2.92398, 0, 1.75439, 0, 1.16959, 1.16959, 0, 1.16959, 0, 0, 2.33918, 0, 0, 0, 1.16959, 2.33918, 0, 0, 1.16959, 1.75439, 0.584795, 0, 0, 2.92398, 1.75439, 2.92398, 2.33918, 1.16959, 1.16959, 4.67836, 1.75439, 0.584795, 1.75439, 0, 4.09357, 2.33918, 1.16959, 0.584795, 0.584795, 5.26316, 2.33918, 0, 0.584795, 2.33918, 4.67836, 4.67836, 0.584795, 0)
(0, 0.333333, 1.33333, 0.333333, 0, 0, 0.333333, 0.333333, 0.666667, 0, 0, 0.666667, 0.666667, 1, 0, 0.333333, 1, 1.33333, 0.333333, 0, 0, 0.333333, 2.66667, 0.666667, 0, 0.666667, 1, 1.66667, 0.666667, 0, 0.333333, 0, 1.66667, 1, 0, 0, 0, 1.66667, 0, 0, 0, 0, 1, 0.333333, 0, 0, 0.666667, 2, 0.333333, 0, 0, 0, 0.333333, 0, 0, 0, 0, 0.333333, 0, 0, 0, 0, 0.333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.666667, 0.333333, 0, 0, 0.666667, 1.66667, 1, 0.333333, 0, 1, 1, 0, 0, 0, 1.66667, 1.33333, 0, 0, 0, 0.333333, 2.33333, 0, 0, 0.666667, 1.33333, 1.66667, 0.333333, 0.333333, 1, 1.33333, 2.66667, 3.33333, 1.33333, 1.33333, 5, 2.33333, 1, 1.33333, 0.333333, 3.66667, 2.33333, 1.66667, 2, 1.33333, 5.33333, 2.66667, 2, 1.66667, 2.33333, 3, 4, 2, 2)
(0.0766088, 0.178754, 0.61287, 0.383044, 0.0255363, 0.0510725, 0.0766088, 0.536262, 0.459653, 0, 0, 0.0255363, 0.40858, 0.280899, 0, 0.0255363, 0.0766088, 0.715015, 0.20429, 0, 0.0510725, 0.178754, 0.510725, 0.127681, 0.0510725, 0.229826, 0.331971, 0.638407, 0.280899, 0.153218, 0.306435, 0, 0.715015, 0.127681, 0.0255363, 0.153218, 0, 0.587334, 0.178754, 0, 0.153218, 0, 0.587334, 0.178754, 0, 0.561798, 0.102145, 0.689479, 0.255363, 0.127681, 0.153218, 0.0255363, 0.306435, 0.0766088, 0.0510725, 0.0766088, 0, 0.255363, 0, 0.0510725, 0.0255363, 0, 0.434117, 0, 0, 0.0255363, 0, 0.357508, 0, 0.0255363, 0.153218, 0, 0.536262, 0.0510725, 0.102145, 0.995914, 1.50664, 1.04699, 0.0510725, 0.663943, 0.0766088, 1.2002, 1.50664, 0, 0.510725, 0, 1.09806, 1.63432, 0, 0.638407, 0.0766088, 1.07252, 1.88968, 0, 0.331971, 0.663943, 1.45557, 1.45557, 0.306435, 1.14913, 4.59653, 4.54545, 1.55771, 1.07252, 2.27273, 3.62615, 5.15832, 1.22574, 0.331971, 3.19204, 2.75792, 5.41368, 1.17467, 0.383044, 2.65577, 3.88152, 4.03473, 1.40449, 0.357508, 2.91114, 4.59653, 3.77937, 1.94076, 1.25128, 2.40041)
(0.134953, 0, 1.21457, 1.34953, 0.269906, 0.539811, 0.404858, 0.674764, 0.539811, 0.134953, 0.134953, 0, 1.34953, 0.404858, 0, 0.269906, 0.674764, 1.75439, 0, 0.134953, 0.134953, 0.404858, 0.944669, 0.134953, 0.539811, 0.944669, 0.269906, 1.34953, 0.269906, 0.134953, 0.404858, 0, 1.07962, 0.269906, 0, 0.269906, 0, 1.61943, 0.269906, 0, 0.404858, 0, 2.42915, 0.674764, 0, 0.134953, 0.134953, 1.88934, 0.269906, 0.134953, 0.674764, 0, 0.539811, 0, 0.134953, 0, 0, 0.674764, 0, 0, 0, 0, 0.674764, 0, 0, 0.134953, 0, 0.539811, 0, 0.134953, 0, 0, 0.539811, 0, 0.269906, 0.944669, 0.674764, 1.21457, 0.539811, 2.15924, 0.134953, 0.674764, 1.61943, 0, 0.539811, 0, 0.404858, 1.61943, 0, 0.809717, 0.134953, 0.404858, 2.83401, 0, 0.809717, 1.07962, 1.61943, 2.83401, 0.134953, 0.809717, 2.96896, 2.15924, 1.34953, 1.34953, 1.88934, 1.07962, 3.10391, 1.34953, 0.944669, 2.69906, 0.134953, 3.77868, 2.02429, 0.674764, 2.96896, 1.88934, 2.42915, 1.61943, 0.404858, 2.5641, 2.2942, 3.91363, 2.02429, 2.15924, 0.809717)
(1.49302, 0.746511, 1.23337, 1.33074, 0.97371, 0.941253, 0.714054, 0.908796, 1.16845, 0.519312, 1.33074, 0.64914, 0.584226, 1.16845, 0.032457, 1.23337, 0.778968, 0.64914, 1.55794, 0.519312, 1.33074, 1.29828, 0.97371, 1.26582, 1.46056, 1.88251, 0.616683, 1.13599, 0.714054, 0.746511, 1.03862, 0.032457, 0.843882, 0.292113, 0.032457, 0.811425, 0, 1.23337, 0.357027, 0, 0.97371, 0, 0.908796, 0.357027, 0.064914, 1.42811, 0.486855, 1.26582, 0.843882, 0.486855, 0.162285, 0.064914, 0.64914, 0.064914, 0.584226, 0.097371, 0, 0.162285, 0, 0.227199, 0.162285, 0, 0.259656, 0, 0.194742, 0.292113, 0, 0.421941, 0, 0.097371, 0.194742, 0, 0.389484, 0.064914, 0.32457, 0.843882, 0.811425, 1.23337, 0.486855, 1.39565, 0.032457, 0.454398, 1.20091, 0, 1.16845, 0, 0.519312, 1.03862, 0, 0.746511, 0.097371, 0.584226, 0.97371, 0, 0.97371, 0.486855, 0.941253, 1.46056, 0.519312, 1.49302, 1.65531, 1.65531, 1.20091, 1.59039, 1.72022, 0.64914, 2.23953, 1.26582, 0.714054, 1.65531, 0.421941, 2.3369, 0.941253, 0.486855, 2.07725, 1.16845, 1.91496, 1.07108, 0.616683, 1.81759, 2.1097, 2.01233, 1.65531, 1.55794, 2.17462)
