5.000000
128 128 128
275.200005 275.200005 275.200005
-44.799995 -44.799995 -44.799995
4.056031 292.218518 119.036768
579864 24 50 35
-0.326112 -0.740824 0.587223 0.032258
961323 43 86 58
0.623306 0.778156 0.077219 0.326891
961451 43 87 58
0.942089 -0.318410 -0.105281 0.393002
912044 44 85 55
0.852778 0.094669 0.513621 0.157096
928812 44 88 56
0.922613 -0.185828 0.338013 0.394179
911790 46 83 55
0.827606 0.561270 0.006619 0.514923
977582 46 85 59
-0.623690 0.173632 -0.762143 0.204240
945198 46 88 57
-0.362778 -0.842760 -0.397678 1.011458
1010734 46 88 61
0.799498 -0.199009 -0.566743 0.202790
928303 47 84 56
-0.018523 0.564557 -0.825186 0.597128
977967 47 88 59
-0.315447 0.110285 -0.942513 0.373512
1305903 47 90 79
-0.509791 -0.573430 -0.641320 0.006299
783407 47 104 47
-0.269047 -0.924648 -0.269519 0.006057
911792 48 83 55
-0.409464 0.584284 -0.700679 0.604760
912048 48 85 55
0.520563 -0.559154 -0.645260 0.991217
1057841 49 72 64
0.983709 0.024388 0.178107 3.081501
1074353 49 73 65
0.979443 -0.060098 -0.192562 3.051425
1074609 49 75 65
0.703490 -0.642612 -0.303566 1.754704
1075121 49 79 65
0.984266 -0.140357 0.107331 2.863894
1091505 49 79 66
0.957929 -0.212190 -0.193256 2.831338
1075377 49 81 65
0.923397 -0.211281 -0.320464 2.531468
879025 49 83 53
-0.636049 0.756749 0.150907 0.777950
1057714 50 71 64
0.551096 0.832443 -0.057729 4.147012
1090482 50 71 66
0.819863 0.570576 -0.047620 4.615047
1057842 50 72 64
0.931938 -0.133473 0.337161 4.969956
1090610 50 72 66
0.959349 0.001951 -0.282216 5.444041
1041714 50 74 63
0.687087 -0.333413 0.645560 2.993138
1041842 50 75 63
0.499960 -0.466981 0.729362 2.301523
1058354 50 76 64
0.740163 -0.563199 0.367378 2.009868
1058610 50 78 64
0.442366 0.595692 0.670420 3.285204
1058738 50 79 64
0.771616 0.085749 0.630282 4.221086
1075378 50 81 65
0.277938 -0.583871 -0.762787 3.699027
1042738 50 82 63
0.699091 -0.404955 0.589308 3.457996
1059122 50 82 64
0.477980 -0.773646 -0.415942 3.723274
879538 50 87 53
-0.780259 -0.465085 -0.418201 0.699334
1024947 51 71 62
0.016638 0.443539 0.896101 2.451751
1041331 51 71 63
0.088273 0.759452 0.644547 4.499375
1123251 51 71 68
0.257052 0.415267 -0.872627 3.587811
943155 51 72 57
0.828586 0.338563 0.445893 2.999743
959539 51 72 58
0.865299 0.497975 -0.057255 3.674815
975923 51 72 59
0.625090 0.444198 -0.641834 2.616673
1090611 51 72 66
0.572732 -0.483353 -0.662079 6.809810
1123379 51 72 68
0.150306 0.069264 -0.986210 4.300500
959667 51 73 58
0.983226 -0.128122 0.129815 4.121857
976051 51 73 59
0.749590 0.076746 -0.657438 3.332257
1074355 51 73 65
0.192595 0.063334 0.979232 6.615313
1123507 51 73 68
0.179528 -0.062008 -0.981797 4.286283
1074483 51 74 65
0.503674 -0.605773 0.615915 6.386655
1107251 51 74 67
0.583864 -0.328984 -0.742208 5.942954
976307 51 75 59
0.797774 -0.479019 -0.366193 2.282701
1058227 51 75 64
0.088162 -0.725966 0.682057 4.025065
1074611 51 75 65
0.548008 -0.791032 0.271947 5.045732
1074867 51 77 65
0.188472 0.733855 0.652637 4.465941
1107635 51 77 67
0.697697 0.310361 -0.645674 4.652295
1074995 51 78 65
0.517546 0.577038 0.631801 5.398347
1091379 51 78 66
0.836543 0.169400 -0.521056 5.246190
